State,City,percent_completed_hs,poverty_rate,Median Income,Lat,Lng,cityarea,city_name,city_type,county
NC,Mount Holly city,85.9,11.7,49525,35.2981943,-81.01590809999999,Mount Holly city,Mount Holly,city,
NC,Mount Olive town,74.4,31.5,25838,35.1965531,-78.0663788,Mount Olive town,Mount Olive,town,
NC,Mount Pleasant town,93,7.9,55398,35.399308000000005,-80.4358963,Mount Pleasant town,Mount Pleasant,town,
NC,Moyock CDP,95,5,82423,36.524793,-76.17832469999999,Moyock CDP,Moyock,CDP,
NC,Mulberry CDP,76.2,24.3,34491,36.239576,-81.18064220000001,Mulberry CDP,Mulberry,CDP,
NC,Murfreesboro town,88.4,23.3,41292,36.442375399999996,-77.0985752,Murfreesboro town,Murfreesboro,town,
NC,Murphy town,80.1,31.4,25781,35.0875836,-84.03463149999999,Murphy town,Murphy,town,
NC,Murraysville CDP,93.7,5.6,59993,34.295724799999995,-77.84748409999999,Murraysville CDP,Murraysville,CDP,
NC,Myrtle Grove CDP,93.5,9.6,70950,34.1346157,-77.88165179999999,Myrtle Grove CDP,Myrtle Grove,CDP,
NC,Nags Head town,96.1,9.3,55051,35.9573922,-75.6240619,Nags Head town,Nags Head,town,
NC,Nashville town,86.1,23.4,40277,35.974598,-77.9655406,Nashville town,Nashville,town,
NC,Navassa town,78.3,21.1,33264,34.2554474,-78.0074906,Navassa town,Navassa,town,
NC,Neuse Forest CDP,94.2,2.7,71738,34.963770700000005,-76.9446657,Neuse Forest CDP,Neuse Forest,CDP,
NC,New Bern city,83.8,19.9,41148,35.108493,-77.04411429999999,New Bern city,New Bern,city,
NC,Newland town,76.5,27.7,28603,36.087348399999996,-81.92733620000001,Newland town,Newland,town,
NC,New London town,91.9,12.1,56875,35.4431965,-80.2192225,New London town,New London,town,
NC,Newport town,88.6,6,39467,34.7865497,-76.8591057,Newport town,Newport,town,
NC,Newton city,77.7,23.8,29928,35.6698552,-81.22147079999999,Newton city,Newton,city,
NC,Newton Grove town,80,15.8,32292,35.2451648,-78.3541685,Newton Grove town,Newton Grove,town,
NC,Norlina town,82.7,32.4,22414,36.4457015,-78.19832729999999,Norlina town,Norlina,town,
NC,Norman town,66.7,42.4,19922,35.1704249,-79.72282120000001,Norman town,Norman,town,
NC,Northchase CDP,90.5,13.3,43913,34.3076133,-77.8826565,Northchase CDP,Northchase,CDP,
NC,Northlakes CDP,94.9,0.9,91458,35.7817985,-81.3750881,Northlakes CDP,Northlakes,CDP,
NC,North Topsail Beach town,98.4,12.2,59750,34.4901665,-77.43163,North Topsail Beach town,North Topsail Beach,town,
NC,Northwest city,83.9,19.2,46705,34.3129464,-78.1611077,Northwest city,Northwest,city,
NC,North Wilkesboro town,63.5,46,19798,36.1584651,-81.14758409999999,North Wilkesboro town,North Wilkesboro,town,
NC,Norwood town,83.2,17.2,36597,35.2195898,-80.1189477,Norwood town,Norwood,town,
NC,Oakboro town,84.7,9,59464,35.225700700000004,-80.3289521,Oakboro town,Oakboro,town,
NC,Oak City town,74.1,14.3,36250,35.9637687,-77.3080209,Oak City town,Oak City,town,
NC,Oak Island town,92.2,8.8,50996,33.916562299999995,-78.161106,Oak Island town,Oak Island,town,
NC,Oak Ridge town,96.4,2.3,105357,36.173469399999995,-79.9889277,Oak Ridge town,Oak Ridge,town,
NC,Ocean Isle Beach town,97.4,4.1,63917,33.8943393,-78.426672,Ocean Isle Beach town,Ocean Isle Beach,town,
NC,Ocracoke CDP,100,6.7,60994,35.1146152,-75.9810097,Ocracoke CDP,Ocracoke,CDP,
NC,Ogden CDP,97.7,8.1,74355,34.272391600000006,-77.81859399999999,Ogden CDP,Ogden,CDP,
NC,Old Fort town,76.9,23.6,28750,35.6290093,-82.18066970000001,Old Fort town,Old Fort,town,
NC,Old Hundred CDP,20.8,87.3,13750,34.82917,-79.59056,Old Hundred CDP,Old Hundred,CDP,
NC,Oriental town,93.9,7.5,54750,35.0309956,-76.6929867,Oriental town,Oriental,town,
NC,Orrum town,87.5,30.8,35625,34.4659989,-79.0091979,Orrum town,Orrum,town,
NC,Ossipee town,84.5,12.6,53500,36.1720794,-79.51057940000001,Ossipee town,Ossipee,town,
NC,Oxford city,78.1,26.6,33117,36.310700399999995,-78.5908345,Oxford city,Oxford,city,
NC,Pantego town,91.7,9.5,35536,35.5890535,-76.6621569,Pantego town,Pantego,town,
NC,Parkton town,83,14.1,46458,34.9026635,-79.01169709999999,Parkton town,Parkton,town,
NC,Parmele town,77.6,13.5,34375,35.8165476,-77.3141317,Parmele town,Parmele,town,
NC,Patterson Springs town,74.3,21.5,26250,35.235407,-81.5145344,Patterson Springs town,Patterson Springs,town,
NC,Peachland town,80.9,31.6,35000,34.993766,-80.2645069,Peachland town,Peachland,town,
NC,Peletier town,84.1,39.4,31094,34.7301615,-77.0843934,Peletier town,Peletier,town,
NC,Pembroke town,77.6,59.8,15934,34.680162599999996,-79.1950373,Pembroke town,Pembroke,town,
NC,Pikeville town,83.9,16.3,40515,35.497105,-77.9819312,Pikeville town,Pikeville,town,
NC,Pilot Mountain town,85,23.9,33239,36.386526700000005,-80.46950229999999,Pilot Mountain town,Pilot Mountain,town,
NC,Pinebluff town,96,11.6,45875,35.1098795,-79.4722589,Pinebluff town,Pinebluff,town,
NC,Pinehurst village,98,1.8,74849,35.1954345,-79.4694767,Pinehurst village,Pinehurst,village,
NC,Pine Knoll Shores town,98.5,5.7,66466,34.6973838,-76.8132697,Pine Knoll Shores town,Pine Knoll Shores,town,
NC,Pine Level town,81.4,20.6,37182,35.5132157,-78.24444220000001,Pine Level town,Pine Level,town,
NC,Pinetops town,76.6,37.7,22798,35.7884908,-77.6377521,Pinetops town,Pinetops,town,
NC,Pinetown CDP,100,0,53194,35.6104167,-76.8613079,Pinetown CDP,Pinetown,CDP,
NC,Pineville town,91.2,20.5,35191,35.0832014,-80.8922957,Pineville town,Pineville,town,
NC,Piney Green CDP,88.5,15.4,41426,34.7268215,-77.3201561,Piney Green CDP,Piney Green,CDP,
NC,Pink Hill town,75.9,32.8,37750,35.055163799999995,-77.7463652,Pink Hill town,Pink Hill,town,
NC,Pinnacle CDP,76.5,8.1,(X),36.329305100000006,-80.43311159999999,Pinnacle CDP,Pinnacle,CDP,
NC,Pittsboro town,83.9,19.5,53422,35.720146299999996,-79.1772371,Pittsboro town,Pittsboro,town,
NC,Plain View CDP,85.4,15.2,40023,35.2484977,-78.5552897,Plain View CDP,Plain View,CDP,
NC,Pleasant Garden town,91.8,17.5,56520,35.96208,-79.76225129999999,Pleasant Garden town,Pleasant Garden,town,
NC,Pleasant Hill CDP,61.6,25.3,21544,36.532095399999996,-77.5355335,Pleasant Hill CDP,Pleasant Hill,CDP,
NC,Plymouth town,84.6,33.3,24028,35.8668281,-76.74855550000001,Plymouth town,Plymouth,town,
NC,Polkton town,72.3,27.5,30667,35.0076546,-80.2008947,Polkton town,Polkton,town,
NC,Polkville city,79.3,7.9,35625,35.4176278,-81.6428725,Polkville city,Polkville,city,
NC,Pollocksville town,91.3,48.2,19850,35.0059914,-77.22106540000001,Pollocksville town,Pollocksville,town,
NC,Porters Neck CDP,97.2,6.3,104110,34.294175200000005,-77.7651948,Porters Neck CDP,Porters Neck,CDP,
NC,Potters Hill CDP,75.2,10.3,(X),34.96861,-77.71056,Potters Hill CDP,Potters Hill,CDP,
NC,Powellsville town,69.3,15.8,26667,36.225712,-76.93301140000001,Powellsville town,Powellsville,town,
NC,Princeton town,84.9,21.5,29531,35.465994200000004,-78.1605497,Princeton town,Princeton,town,
NC,Princeville town,80,37.2,31563,35.889601299999995,-77.5321936,Princeville town,Princeville,town,
NC,Proctorville town,81.3,2.3,45417,34.4765541,-79.0364213,Proctorville town,Proctorville,town,
NC,Prospect CDP,73.5,40,28237,34.7332178,-79.2297603,Prospect CDP,Prospect,CDP,
NC,Pumpkin Center CDP,93.8,1.9,52831,34.787054600000005,-77.3640257,Pumpkin Center CDP,Pumpkin Center,CDP,
NC,Raeford city,75.8,42.4,24599,34.9809995,-79.2241997,Raeford city,Raeford,city,
NC,Raemon CDP,57.9,7.4,18875,34.63766210000001,-79.34865450000001,Raemon CDP,Raemon,CDP,
NC,Raleigh city,90.5,16,55398,35.7795897,-78.6381787,Raleigh city,Raleigh,city,
NC,Ramseur town,70.9,35.1,30000,35.7334711,-79.6525267,Ramseur town,Ramseur,town,
NC,Randleman city,72.8,25.5,33512,35.8179143,-79.8030873,Randleman city,Randleman,city,
NC,Ranlo town,79.3,12.8,37963,35.286248799999996,-81.13035500000001,Ranlo town,Ranlo,town,
NC,Raynham town,82.9,13.6,33750,34.574329999999996,-79.1950379,Raynham town,Raynham,town,
NC,Red Cross town,80,8.6,42353,35.2673659,-80.3556188,Red Cross town,Red Cross,town,
NC,Red Oak town,90.1,5.6,72292,36.038486299999995,-77.9063718,Red Oak town,Red Oak,town,
NC,Red Springs town,76,58.1,21602,34.815163299999995,-79.183091,Red Springs town,Red Springs,town,
NC,Reidsville city,87.5,19.9,35617,36.3548586,-79.6644747,Reidsville city,Reidsville,city,
NC,Rennert town,72,37.1,30313,34.81433010000001,-79.0808661,Rennert town,Rennert,town,
NC,Rex CDP,100,0,-,34.857107899999995,-79.0491983,Rex CDP,Rex,CDP,
NC,Rhodhiss town,72.9,24.5,30313,35.7740206,-81.431201,Rhodhiss town,Rhodhiss,town,
NC,Richfield town,78.4,11.2,41667,35.4701406,-80.2578343,Richfield town,Richfield,town,
NC,Richlands town,92.1,9.3,48548,34.8993297,-77.5466342,Richlands town,Richlands,town,
NC,Rich Square town,73.7,23.6,30972,36.274044,-77.2844116,Rich Square town,Rich Square,town,
NC,Riegelwood CDP,61.7,35.8,26591,34.3398905,-78.2252766,Riegelwood CDP,Riegelwood,CDP,
NC,River Bend town,96.5,7.2,56504,35.0690481,-77.146896,River Bend town,River Bend,town,
NC,River Road CDP,81.2,8.7,51250,35.5068301,-76.9907817,River Road CDP,River Road,CDP,
NC,Roanoke Rapids city,79.6,22.7,34600,36.4615395,-77.6541464,Roanoke Rapids city,Roanoke Rapids,city,
NC,Robbins town,70.9,43.4,30313,35.434033899999996,-79.5869735,Robbins town,Robbins,town,
NC,Robbinsville town,66.3,31.6,16250,35.322866,-83.807399,Robbinsville town,Robbinsville,town,
NC,Robersonville town,71.5,22,31875,35.8251589,-77.24912979999999,Robersonville town,Robersonville,town,
NC,Rockfish CDP,96.9,10.2,60833,34.992664399999995,-79.0661418,Rockfish CDP,Rockfish,CDP,
NC,Rockingham city,82.8,26.6,32353,34.9393201,-79.7739457,Rockingham city,Rockingham,city,
NC,Rockwell town,88,9.9,42500,35.5512508,-80.4064485,Rockwell town,Rockwell,town,
NC,Rocky Mount city,82.8,25.9,36088,35.938210299999994,-77.7905339,Rocky Mount city,Rocky Mount,city,
NC,Rocky Point CDP,76,12.8,45938,34.435095700000005,-77.8877304,Rocky Point CDP,Rocky Point,CDP,
NC,Rodanthe CDP,70,24.1,(X),35.600383,-75.4655882,Rodanthe CDP,Rodanthe,CDP,
NC,Rolesville town,94.8,8,81569,35.923207299999994,-78.45749959999999,Rolesville town,Rolesville,town,
NC,Ronda town,62.3,23,30662,36.2184669,-80.9411858,Ronda town,Ronda,town,
NC,Roper town,58.7,54.8,15903,35.8779403,-76.6152183,Roper town,Roper,town,
NC,Roseboro town,86,19.8,35682,34.9529475,-78.50861809999999,Roseboro town,Roseboro,town,
NC,Rose Hill town,73.1,21.7,27694,34.8282235,-78.0230416,Rose Hill town,Rose Hill,town,
NC,Rosman town,71.1,36.9,23438,35.143721,-82.8212432,Rosman town,Rosman,town,
NC,Rougemont CDP,100,1.7,(X),36.2184752,-78.926397,Rougemont CDP,Rougemont,CDP,
NC,Rowland town,77.1,36.2,21298,34.5365518,-79.2914306,Rowland town,Rowland,town,
NC,Roxboro city,70.9,41.8,19719,36.3937519,-78.982788,Roxboro city,Roxboro,city,
NC,Roxobel town,75.1,10.3,33125,36.2029337,-77.2452433,Roxobel town,Roxobel,town,
NC,Royal Pines CDP,97.9,2.4,70833,35.480531,-82.50234640000001,Royal Pines CDP,Royal Pines,CDP,
NC,Ruffin CDP,88.4,17.2,70132,36.446962,-79.5439918,Ruffin CDP,Ruffin,CDP,
NC,Rural Hall town,85.7,12.9,37432,36.2404158,-80.2933838,Rural Hall town,Rural Hall,town,
NC,Ruth town,76.7,15,41250,35.3820659,-81.94704890000001,Ruth town,Ruth,town,
NC,Rutherford College town,84.7,9.1,48380,35.7500716,-81.5294716,Rutherford College town,Rutherford College,town,
NC,Rutherfordton town,87.1,17.8,39274,35.3692877,-81.9567716,Rutherfordton town,Rutherfordton,town,
NC,St. Helena village,94.2,8.5,40893,34.5141813,-77.9167457,St. Helena village,St. Helena,village,
NC,St. James town,96.6,1.8,79808,33.9478065,-78.1165309,St. James town,St. James,town,
NC,St. Pauls town,72.4,29.6,24693,34.8065528,-78.9711406,St. Pauls town,St. Pauls,town,
NC,St. Stephens CDP,83.1,16.8,40318,35.7448954,-81.26840190000001,St. Stephens CDP,St. Stephens,CDP,
NC,Salem CDP,79.5,12,47366,35.6987399,-81.6970412,Salem CDP,Salem,CDP,
NC,Salemburg town,80.9,16.8,36528,35.0154469,-78.5030622,Salemburg town,Salemburg,town,
NC,Salisbury city,82.4,23.3,36701,35.6709727,-80.4742261,Salisbury city,Salisbury,city,
NC,Saluda city,91.9,8,43542,35.2362264,-82.3492839,Saluda city,Saluda,city,
NC,Salvo CDP,100,3.8,(X),35.54018,-75.47293470000001,Salvo CDP,Salvo,CDP,
NC,Sandy Creek town,76.7,11.8,45833,34.28711320000001,-78.1508296,Sandy Creek town,Sandy Creek,town,
NC,Sandyfield town,92.7,20.6,46667,34.376557299999995,-78.29694549999999,Sandyfield town,Sandyfield,town,
NC,Sanford city,77.4,21.5,41638,35.4798757,-79.18029940000001,Sanford city,Sanford,city,
NC,Saratoga town,86.3,25.2,34625,35.6537698,-77.77553420000001,Saratoga town,Saratoga,town,
NC,Sawmills town,75.4,18.9,37601,35.8186145,-81.4800429,Sawmills town,Sawmills,town,
NC,Saxapahaw CDP,83.9,4.1,55206,35.9473614,-79.321962,Saxapahaw CDP,Saxapahaw,CDP,
NC,Scotch Meadows CDP,95.3,12.8,84076,34.6915378,-79.5118895,Scotch Meadows CDP,Scotch Meadows,CDP,
NC,Scotland Neck town,60.5,48.8,17019,36.129600200000006,-77.4202475,Scotland Neck town,Scotland Neck,town,
NC,Seaboard town,77.6,23.8,24514,36.490151899999994,-77.44136340000001,Seaboard town,Seaboard,town,
NC,Sea Breeze CDP,92.9,3.5,52070,34.0632279,-77.8913743,Sea Breeze CDP,Sea Breeze,CDP,
NC,Seagrove town,64.7,16.4,32250,35.54041470000001,-79.77309009999999,Seagrove town,Seagrove,town,
NC,Sedalia town,82.9,14.7,49107,36.0673577,-79.6205812,Sedalia town,Sedalia,town,
NC,Selma town,55.9,42.7,22798,35.5365485,-78.28444350000001,Selma town,Selma,town,
NC,Seven Devils town,99.1,4.2,79375,36.1443203,-81.826041,Seven Devils town,Seven Devils,town,
NC,Seven Lakes CDP,98.7,5.5,63441,35.278484999999996,-79.5644763,Seven Lakes CDP,Seven Lakes,CDP,
NC,Seven Springs town,75.4,20,31250,35.227385600000005,-77.84692509999999,Seven Springs town,Seven Springs,town,
NC,Severn town,72.1,36.5,24732,36.5151521,-77.1896894,Severn town,Severn,town,
NC,Shallotte town,85.1,15.7,36947,33.9732275,-78.38583709999999,Shallotte town,Shallotte,town,
NC,Shannon CDP,43.2,30.4,(X),34.8479415,-79.1369782,Shannon CDP,Shannon,CDP,
NC,Sharpsburg town,83.6,30.5,27612,35.8671001,-77.8291468,Sharpsburg town,Sharpsburg,town,
NC,Shelby city,85.1,29,34300,35.2923513,-81.5356463,Shelby city,Shelby,city,
NC,Siler City town,66,26.3,29956,35.7234734,-79.4622431,Siler City town,Siler City,town,
NC,Silver City CDP,68.7,37.6,24141,34.9959999,-79.2261441,Silver City CDP,Silver City,CDP,
NC,Silver Lake CDP,88.1,26.9,40579,34.14878220000001,-77.91359759999999,Silver Lake CDP,Silver Lake,CDP,
NC,Simpson village,76.4,9.4,46250,35.5751619,-77.278573,Simpson village,Simpson,village,
NC,Sims town,84.9,28.2,48750,35.760990299999996,-78.0588786,Sims town,Sims,town,
NC,Skippers Corner CDP,82,12.6,73150,34.3332833,-77.9110321,Skippers Corner CDP,Skippers Corner,CDP,
NC,Smithfield town,80.3,28.9,30995,35.5084935,-78.3394455,Smithfield town,Smithfield,town,
NC,Sneads Ferry CDP,89.2,28,43971,34.5526655,-77.3971839,Sneads Ferry CDP,Sneads Ferry,CDP,
NC,Snow Hill town,76.4,26.5,28947,35.451550399999995,-77.6810859,Snow Hill town,Snow Hill,town,
NC,Southern Pines town,91.2,15.9,46377,35.1740471,-79.39225390000001,Southern Pines town,Southern Pines,town,
NC,Southern Shores town,97.2,2.2,88490,36.1390533,-75.7315719,Southern Shores town,Southern Shores,town,
NC,South Henderson CDP,60.9,29.6,20500,36.3003297,-78.4067281,South Henderson CDP,South Henderson,CDP,
NC,South Mills CDP,91.3,0,40063,36.444585,-76.32785279999999,South Mills CDP,South Mills,CDP,
NC,Southmont CDP,72.4,13.3,67114,35.667916399999996,-80.2669972,Southmont CDP,Southmont,CDP,
NC,Southport city,88,13.1,42205,33.921563,-78.0202677,Southport city,Southport,city,
NC,South Rosemary CDP,78.9,34.1,28862,36.451539200000006,-77.6972028,South Rosemary CDP,South Rosemary,CDP,
NC,South Weldon CDP,61.5,77.3,9375,36.4159849,-77.60303309999999,South Weldon CDP,South Weldon,CDP,
NC,Sparta town,72.1,34.4,21339,36.5054071,-81.1209189,Sparta town,Sparta,town,
NC,Speed town,57.1,5.3,31250,35.9679346,-77.44524720000001,Speed town,Speed,town,
NC,Spencer town,80,21.8,40850,35.6923614,-80.43478,Spencer town,Spencer,town,
NC,Spencer Mountain town,18.2,0,47500,35.306248700000005,-81.1106324,Spencer Mountain town,Spencer Mountain,town,
NC,Spindale town,80.1,19.7,28481,35.36012120000001,-81.929271,Spindale town,Spindale,town,
NC,Spivey's Corner CDP,75.9,5.5,56420,35.1954436,-78.48723000000001,Spivey's Corner CDP,Spivey's Corner,CDP,
NC,Spring Hope town,71,29.2,24167,35.945153600000005,-78.1119345,Spring Hope town,Spring Hope,town,
NC,Spring Lake town,91.5,21.4,36964,35.1679395,-78.9728056,Spring Lake town,Spring Lake,town,
NC,Spruce Pine town,78.4,26.5,31301,35.915400700000006,-82.06456109999999,Spruce Pine town,Spruce Pine,town,
NC,Staley town,72.7,30.6,32404,35.7959711,-79.551412,Staley town,Staley,town,
NC,Stallings town,93.3,7.3,78891,35.0907026,-80.68617990000001,Stallings town,Stallings,town,
NC,Stanfield town,80.9,6.5,57500,35.2334772,-80.4270094,Stanfield town,Stanfield,town,
NC,Stanley town,77.7,10.6,44929,35.3590256,-81.0970214,Stanley town,Stanley,town,
NC,Stantonsburg town,76.8,24.7,31761,35.606825799999996,-77.8233139,Stantonsburg town,Stantonsburg,town,
NC,Star town,78.7,22.8,31699,35.4020838,-79.7842049,Star town,Star,town,
NC,Statesville city,80.1,28.4,32728,35.78263629999999,-80.8872959,Statesville city,Statesville,city,
NC,Stedman town,87.4,8.5,51974,35.0134999,-78.6939063,Stedman town,Stedman,town,
NC,Stem town,90.2,4.5,65288,36.199867,-78.7222261,Stem town,Stem,town,
NC,Stokes CDP,82.3,35.7,(X),35.7160177,-77.2658097,Stokes CDP,Stokes,CDP,
NC,Stokesdale town,92.9,13.3,81406,36.2370802,-79.979483,Stokesdale town,Stokesdale,town,
NC,Stoneville town,81.2,10.6,38313,36.4665269,-79.90698470000001,Stoneville town,Stoneville,town,
NC,Stonewall town,86,16,28558,35.137389299999995,-76.74770809999998,Stonewall town,Stonewall,town,
NC,Stony Point CDP,81.6,23.9,30766,35.8634665,-81.04730079999999,Stony Point CDP,Stony Point,CDP,
NC,Stovall town,71.9,14.4,37000,36.448198600000005,-78.5702786,Stovall town,Stovall,town,
NC,Sugar Mountain village,95.5,4.1,50417,36.127349,-81.8601122,Sugar Mountain village,Sugar Mountain,village,
NC,Summerfield town,95.5,2,105547,36.2087468,-79.9047583,Summerfield town,Summerfield,town,
NC,Sunbury CDP,79.5,10.9,69712,36.4412381,-76.6105017,Sunbury CDP,Sunbury,CDP,
NC,Sunset Beach town,94.7,9.5,54944,33.880728000000005,-78.512231,Sunset Beach town,Sunset Beach,town,
NC,Surf City town,94.8,17.4,64046,34.4271121,-77.5460805,Surf City town,Surf City,town,
NC,Swannanoa CDP,82.8,24.6,36220,35.5978935,-82.3998431,Swannanoa CDP,Swannanoa,CDP,
NC,Swan Quarter CDP,70.6,10.8,29934,35.4062391,-76.32893759999999,Swan Quarter CDP,Swan Quarter,CDP,
NC,Swansboro town,92.8,26.1,43422,34.687662100000004,-77.1191166,Swansboro town,Swansboro,town,
NC,Swepsonville town,93.7,5.2,68350,36.021248799999995,-79.36140759999999,Swepsonville town,Swepsonville,town,
NC,Sylva town,84.5,19.6,34219,35.3737111,-83.22598029999999,Sylva town,Sylva,town,
NC,Tabor City town,70.8,45.1,18647,34.1487804,-78.8766916,Tabor City town,Tabor City,town,
NC,Tarboro town,75,17,33349,35.896823600000005,-77.53580490000002,Tarboro town,Tarboro,town,
NC,Tar Heel town,91.3,30.6,38750,34.7332237,-78.79002129999999,Tar Heel town,Tar Heel,town,
NC,Taylorsville town,77.5,31.6,23500,35.9216748,-81.17688129999999,Taylorsville town,Taylorsville,town,
NC,Taylortown town,90.8,39.6,27500,35.207656400000005,-79.4858653,Taylortown town,Taylortown,town,
NC,Teachey town,83.1,15.5,33125,34.768224100000005,-78.0080407,Teachey town,Teachey,town,
NC,Thomasville city,80.6,23.8,35554,35.8826369,-80.0819879,Thomasville city,Thomasville,city,
NC,Toast CDP,76.3,21.2,31346,36.4971278,-80.6354665,Toast CDP,Toast,CDP,
NC,Tobaccoville village,92.2,10.9,57012,36.2381942,-80.3714421,Tobaccoville village,Tobaccoville,village,
NC,Topsail Beach town,95.5,4.8,62813,34.3651685,-77.63052929999999,Topsail Beach town,Topsail Beach,town,
NC,Trenton town,78.4,41.5,35568,35.0641234,-77.35518520000001,Trenton town,Trenton,town,
NC,Trent Woods town,98.2,3.1,85951,35.0821039,-77.0863383,Trent Woods town,Trent Woods,town,
NC,Trinity city,84.2,14.8,48357,35.894581,-79.9908729,Trinity city,Trinity,city,
NC,Troutman town,88.8,9.8,48393,35.700692100000005,-80.8881295,Troutman town,Troutman,town,
NC,Troy town,80.7,45.2,26315,35.3584743,-79.8944901,Troy town,Troy,town,
NC,Tryon town,91.8,14,35972,35.208169399999996,-82.23844790000001,Tryon town,Tryon,town,
NC,Turkey town,76.2,9.6,42500,34.9923888,-78.183049,Turkey town,Turkey,town,
NC,Tyro CDP,80.8,11.8,55075,35.809027,-80.3728322,Tyro CDP,Tyro,CDP,
NC,Unionville town,93.4,4,65296,35.08736939999999,-80.5089552,Unionville town,Unionville,town,
NC,Valdese town,82.7,23.7,31621,35.7406864,-81.563149,Valdese town,Valdese,town,
NC,Valle Crucis CDP,95.3,0,32171,36.2092942,-81.7784436,Valle Crucis CDP,Valle Crucis,CDP,
NC,Valley Hill CDP,82.6,17.4,40021,35.2984505,-82.4831755,Valley Hill CDP,Valley Hill,CDP,
NC,Vanceboro town,86.8,28.4,36932,35.3084953,-77.1541194,Vanceboro town,Vanceboro,town,
